"chromosome","position","id"
3,104024339,"rs9864511"
3,104050983,"rs1165921"
3,104056801,"rs2178418"
3,104058831,"rs6798867"
3,104072988,"rs9809951"
3,104158134,"rs7629526"
3,104176087,"rs62258725"
3,104196859,"rs2178417"
3,104227806,"rs6780288"
3,104253244,"rs4560327"
3,104331654,"rs7637530"
3,104367680,"rs58213267"
3,104403829,"rs7429480"
3,104488414,"rs12490954"
3,104512671,"rs10049449"
3,104559353,"rs58052624"
3,104565017,"rs9866098"
3,104635378,"rs76324351"
3,104818098,"rs73184551"
3,104934116,"rs4895122"
3,104940997,"rs76486075"
3,104941966,"rs9845507"
3,104949813,"rs78309900"
3,105273599,"rs9830488"
3,105380155,"rs73177470"
3,105419911,"rs12637538"
3,105450858,"rs73183186"
3,105505750,"rs74572454"
3,105600125,"rs62263013"
3,105703691,"rs7646445"
3,105720750,"rs13064310"
3,106135954,"rs11711649"
3,106205637,"rs111380918"
3,106243185,"rs1020364"
3,106355965,"rs7653570"
3,106469596,"rs140543812"
3,106511778,"rs151166653"
3,106533305,"rs13070243"
3,106579009,"rs7614427"
3,106643923,"rs146580740"
3,106657232,"rs7644293"
3,106677973,"rs7630290"
3,106708263,"rs62277961"
3,106818076,"rs73197402"
3,106962354,"rs12054282"
3,106963651,"rs1709954"
3,106968068,"rs1709957"
3,107090787,"rs11917688"
3,107098031,"rs13069503"
3,107242472,"rs1283107"
3,107247841,"rs9862762"
3,107269486,"rs9847558"
3,107282411,"rs79477395"
3,107425900,"rs2673649"
3,107431602,"rs7429440"
3,107483776,"rs10511261"
3,107545028,"rs73202936"
3,107593010,"rs16853679"
3,107654626,"rs688226"
3,107779034,"rs72223475"
3,107835605,"rs11720764"
3,107864506,"rs4437137"
3,107872826,"rs11707020"
3,107916108,"rs709437"
3,108041952,"rs696365"
3,108071543,"rs56087650"
3,108121925,"rs179046"
3,108175538,"rs3804644"
3,108183211,"rs62262381"
3,108211362,"rs13094403"
3,108344661,"rs9816904"
3,108444354,"rs3996018"
3,108578866,"rs74356399"
3,108729095,"rs12637723"
3,108742618,"rs1868168"
3,108838442,"rs7639094"
3,108854935,"rs6764854"
3,108984543,"rs3214774"
3,109009923,"rs2029002"
3,109039010,"rs62272156"
3,109065262,"rs56184112"
3,109133514,"rs201546812"
3,109156086,"rs2951414"
3,109187841,"rs2943714"
3,109247082,"rs6437834"
3,109278599,"rs11714349"
3,109299470,"rs11924807"
3,109366647,"rs2128810"
3,109377301,"rs4855732"
3,109388103,"rs62272906"
3,109397288,"rs769504"
3,109538632,"rs7620977"
3,109743552,"rs1164064"
3,109827012,"rs62282042"
3,109905838,"rs608926"
3,109991261,"rs28391072"
3,109999712,"rs140769796"
3,110011320,"rs6790103"
3,110045555,"rs4399920"
3,110102670,"rs73209341"
3,110169510,"rs1461748"
3,110240921,"rs4682567"
3,110245626,"rs4682176"
3,110284094,"rs2712982"
3,110433736,"rs66616754"
3,110496482,"rs3941641"
3,110535386,"rs13084975"
3,110644252,"rs12637656"
3,110732280,"rs55988510"
3,110911506,"rs2399371"
3,111255934,"rs76978931"
3,111273593,"rs2675575"
3,111354846,"rs34819940"
3,111423643,"rs9817883"
3,111476950,"rs200376100"
3,111501668,"rs9868270"
3,111506077,"rs9828223"
3,111530467,"rs4682284"
3,111543814,"rs2399391"
3,111561861,"rs56056317"
3,111577906,"rs9859779"
3,111778570,"rs149713707"
3,111833916,"rs181984692"
3,111927204,"rs13091880"
3,111935208,"rs1624911"
3,111938316,"rs6781038"
3,111953014,"rs712518"
3,111970441,"rs11708860"
3,112029154,"rs12634339"
3,112107338,"rs78015156"
3,112178534,"rs75629334"
3,112206841,"rs4280608"
3,112209268,"rs6805505"
3,112241354,"rs200733124"
3,112275067,"rs4682100"
3,112282052,"rs13087086"
3,112308923,"rs200002187"
3,112342883,"rs12106673"
3,112446491,"rs13090873"
3,112514770,"rs1488261"
3,112737327,"rs820542"
3,112794720,"rs35439958"
3,112823268,"rs1125377"
3,112829895,"rs66843034"
3,112992523,"rs1488189"
3,113079089,"rs72025231"
3,113098986,"rs9288968"
3,113114787,"rs9288969"
3,113126860,"rs201658769"
3,113127811,"rs5851880"
3,113145503,"rs7619876"
3,113169619,"rs1553188"
3,113246301,"rs4682477"
3,113254269,"rs775219"
3,113295000,"rs11398178"
3,113414853,"rs7636128"
3,113427282,"rs59722850"
3,113466455,"rs6805691"
3,113514284,"rs9872168"
3,113679347,"rs9831422"
3,113849306,"rs71319386"
3,113863919,"rs13082304"
3,114036021,"rs16861470"
3,114059609,"rs66837532"
3,114104243,"rs4682149"
3,114129345,"rs7632193"
3,114231279,"rs2062834"
3,114244412,"rs7645185"
3,114334993,"rs9846881"
3,114381824,"rs6775754"
3,114396186,"rs10439990"
3,114464727,"rs11917631"
3,114544489,"rs141067999"
3,114590373,"rs7649750"
3,114606537,"rs2947483"
3,114643249,"rs1398732"
3,114865567,"rs1500881"
3,114960688,"rs57864583"
3,115319434,"rs6438239"
3,115337039,"rs6782096"
3,115354823,"rs1599119"
3,115395648,"rs13076317"
3,115452003,"rs9823369"
3,115615920,"rs1370805"
3,115620899,"rs13433884"
3,115657501,"rs10934303"
3,115662042,"rs4831196"
3,115669969,"rs199548976"
3,115675445,"rs11926976"
3,115797146,"rs140369758"
3,115804451,"rs11719103"
3,115822473,"rs113124030"
3,115925346,"rs4640557"
3,115969233,"rs59303243"
3,116006435,"rs6795318"
3,116316554,"rs9872860"
3,116506949,"rs143406919"
3,116527834,"rs13077035"
3,116534547,"rs1518334"
3,116597893,"rs1518326"
3,116649170,"rs6765838"
3,116675550,"rs71905903"
3,116722740,"rs4496479"
3,116742602,"rs873845"
3,116766438,"rs56224807"
3,116786281,"rs13077111"
3,116793949,"rs62265989"
3,116828003,"rs11425270"
3,116902379,"rs35434664"
3,117034571,"rs200169362"
3,117061174,"rs13088089"
3,117063492,"rs67474828"
3,117107046,"rs9836910"
3,117174006,"rs59626308"
3,117519319,"rs62265002"
3,117677646,"rs201190486"
3,117697382,"rs6762532"
3,117701614,"rs4479632"
3,117771970,"rs12634683"
3,117793165,"rs55800289"
3,117810280,"rs6776422"
3,117831431,"rs6799739"
3,117876931,"rs4688068"
3,117938349,"rs73168397"
3,118025914,"rs1093463"
3,118032592,"rs73178542"
3,118072090,"rs7428253"
3,118321243,"rs779210"
3,118449803,"rs10934448"
3,118472045,"rs2970131"
3,118476098,"rs1607673"
3,118483222,"rs139789585"
3,118730394,"rs6809627"
3,118811403,"rs12629132"
3,118861694,"rs6776406"
3,118866890,"rs1589440"
3,118923786,"rs11709001"
3,118936484,"rs58521606"
3,118980077,"rs7613076"
3,119065290,"rs2903298"
3,119114022,"rs6791956"
3,119158334,"rs7619798"
3,119181007,"rs7613994"
3,119195966,"rs7610070"
3,119233168,"rs13098335"
3,119321113,"rs74494756"
3,119333640,"rs16829702"
3,119376208,"rs73187859"
3,119394914,"rs1000199"
3,119398083,"rs6769668"
3,119472550,"rs6794833"
3,119502474,"rs34008753"
3,119519749,"rs6805225"
3,119613868,"rs6807613"
3,119619644,"rs61733986"
3,119629501,"rs201339395"
3,119694597,"rs4585237"
3,119828214,"rs2873950"
3,119965979,"rs12638973"
3,119976045,"rs62264740"
3,120069145,"rs334566"
3,120079031,"rs334553"
3,120140418,"rs9637384"
3,120151284,"rs6438562"
3,120160879,"rs141681040"
3,120175653,"rs4134492"
3,120239446,"rs200853323"
3,120283439,"rs79019771"
3,120315883,"rs35258094"
3,120338864,"rs6764516"
3,120362904,"rs13070508"
3,120371868,"rs1606872"
3,120384512,"rs1716840"
3,120417569,"rs1259292"
3,120429957,"rs1259298"
3,120436352,"rs1520881"
3,120541572,"rs9817367"
3,120663941,"rs3841757"
3,120964259,"rs632018"
3,121098192,"rs2331522"
3,121200057,"rs1191292"
3,121387641,"rs139847324"
3,121395484,"rs61796944"
3,121628082,"rs9810952"
3,121732852,"rs58367397"
3,121736902,"rs142555128"
3,121745825,"rs76319988"
3,121762868,"rs4676743"
3,121843102,"rs7649092"
3,121925182,"rs2250067"
3,121938928,"rs34837785"
3,121977667,"rs6793566"
3,121992915,"rs12638492"
3,122130831,"rs11456310"
3,122192222,"rs4678035"
3,122219606,"rs3941358"
3,122238105,"rs2134223"
3,122244437,"rs1979869"
3,122324688,"rs17838788"
3,122387537,"rs6788377"
3,122556624,"rs1500530"
3,122561612,"rs73192132"
3,122571073,"rs9289200"
3,122585098,"rs7636478"
3,122585900,"rs13433833"
3,122591418,"rs4678200"
3,122592603,"rs56042705"
3,122612037,"rs75081324"
3,122668809,"rs11707832"
3,122673297,"rs34059843"
3,122679630,"rs1512048"
3,122754251,"rs72966380"
3,122851489,"rs11707405"
3,122999899,"rs77577902"
3,123197848,"rs62261386"
3,123217383,"rs11337123"
3,123500289,"rs959432"
3,123587143,"rs2626009"
3,123647831,"rs820475"
3,123673163,"rs201404523"
3,123814361,"rs10934651"
3,123873812,"rs77890285"
3,124109993,"rs142318568"
3,124152349,"rs28402839"
3,124158610,"rs67275200"
3,124184456,"rs55657448"
3,124224196,"rs77895803"
3,124259559,"rs2008627"
3,124263525,"rs7638513"
3,124316356,"rs10663409"
3,124369968,"rs7647524"
3,124383540,"rs9869539"
3,124426577,"rs3772753"
3,124580287,"rs13062914"
3,124581120,"rs6772598"
3,124615403,"rs4677932"
3,124657164,"rs333302"
3,124659538,"rs333297"
3,124687250,"rs17308266"
3,124693074,"rs3772796"
3,124717497,"rs702041"
3,124827987,"rs56857499"
3,124876210,"rs62265647"
3,124924985,"rs11717226"
3,124973006,"rs6776945"
3,125004915,"rs56249692"
3,125089685,"rs9834177"
3,125111470,"rs658971"
3,125113902,"rs11714323"
3,125119251,"rs585058"
3,125149964,"rs9834609"
3,125151598,"rs73191256"
3,125156333,"rs631691"
3,125237173,"rs6807163"
3,125397774,"rs73197468"
3,125486639,"rs73191117"
3,125581979,"rs62270205"
3,125585127,"rs2333269"
3,125617112,"rs79733211"
3,125682650,"rs2979319"
3,125696215,"rs2979373"
3,125714367,"rs2947715"
3,125728155,"rs2971267"
3,125770330,"rs9681969"
3,125822628,"rs7628791"
3,125840620,"rs80067333"
3,125853056,"rs7617525"
3,125857388,"rs9872316"
3,125876347,"rs2004228"
3,125899200,"rs13098185"
3,125915629,"rs6438945"
3,125996893,"rs28876413"
3,126006611,"rs11543284"
3,126014681,"rs2244835"
3,126025229,"rs879385"
3,126131590,"rs2305227"
3,126144790,"rs2364373"
3,126169028,"rs80031052"
3,126208917,"rs9822040"
3,126236762,"rs116607596"
3,126274315,"rs747037"
3,126543248,"rs1054097"
3,126590971,"rs3103559"
3,126595918,"rs62264247"
3,126605091,"rs10804579"
3,126658655,"rs2010479"
3,126672201,"rs62263072"
3,126765345,"rs34165707"
3,126789407,"rs148273773"
3,126821257,"rs73201802"
3,126909792,"rs6797300"
3,126981216,"rs2033426"
3,127003138,"rs201384868"
3,127024818,"rs78014147"
3,127060720,"rs6796052"
3,127159026,"rs77295341"
3,127173444,"rs1351665"
3,127187672,"rs28859003"
3,127294891,"rs11325783"
3,127310837,"rs56070970"
3,127315928,"rs6795610"
3,127317803,"rs62263997"
3,127355542,"rs13078084"
3,127412091,"rs2715675"
3,127418049,"rs78036883"
3,127467617,"rs11919024"
3,127492316,"rs77940331"
3,127513946,"rs73201072"
3,127535217,"rs2594205"
3,127611085,"rs17497006"
3,127700820,"rs7622033"
3,127702642,"rs9828443"
3,127752386,"rs782081"
3,127850089,"rs10439996"
3,127901093,"rs12054205"
3,128056944,"rs9847934"
3,128174720,"rs11715394"
3,128207410,"rs2955126"
3,128230115,"rs34834087"
3,128452127,"rs2981023"
3,128520813,"rs34330808"
3,128683676,"rs62270822"
3,128697597,"rs141812177"
3,128730315,"rs13089893"
3,128741784,"rs9867598"
3,128752302,"rs57392614"
3,128893269,"rs1683811"
3,128925751,"rs1683778"
3,128977722,"rs9829008"
3,129024606,"rs693476"
3,129208681,"rs137881862"
3,129264836,"rs57053056"
3,129324525,"rs59690870"
3,129325634,"rs6787676"
3,129387971,"rs34627094"
3,129448399,"rs10470431"
3,129537428,"rs77144016"
3,129556092,"rs56203737"
3,129570987,"rs2244962"
3,129582023,"rs4234698"
3,129640442,"rs202052040"
3,129685220,"rs6788522"
3,129924823,"rs2048622"
3,129942091,"rs11706196"
3,129952826,"rs1708236"
3,129961910,"rs201123959"
3,130021278,"rs2976154"
3,130037131,"rs6799164"
3,130041484,"rs12186005"
3,130054191,"rs9882965"
3,130060511,"rs143084535"
3,130073313,"rs13065982"
3,130091284,"rs6804080"
3,130092739,"rs58991392"
3,130101893,"rs7616082"
3,130102621,"rs75630148"
3,130122808,"rs9681741"
3,130207220,"rs13068303"
3,130228236,"rs138176893"
3,130244793,"rs62281648"
3,130296710,"rs9861868"
3,130304763,"rs1377417"
3,130373930,"rs11914702"
3,130445900,"rs7628660"
3,130452703,"rs34253740"
3,130497213,"rs6439239"
3,130506492,"rs1497318"
3,130508851,"rs2645955"
3,130535362,"rs1508517"
3,130623247,"rs141119452"
3,130634221,"rs181860384"
3,130845121,"rs2685189"
3,130944409,"rs2669859"
3,131017794,"rs6782216"
3,131092294,"rs62284169"
3,131228325,"rs68031331"
3,131238182,"rs60688165"
3,131255895,"rs9867591"
3,131421081,"rs1843603"
3,131503740,"rs3762803"
3,131515456,"rs13090680"
3,131615892,"rs187417835"
3,131659119,"rs201769824"
3,131695051,"rs2047789"
3,131741949,"rs10934976"
3,131762780,"rs1398766"
3,131861470,"rs111740364"
3,131880174,"rs202015810"
3,131973022,"rs79393327"
3,131996780,"rs6439332"
3,132006519,"rs1105076"
3,132025934,"rs1406773"
3,132068435,"rs1920004"
3,132091798,"rs2951381"
3,132097621,"rs9853497"
3,132122543,"rs2369370"
3,132158024,"rs56284353"
3,132167643,"rs1398757"
3,132219863,"rs10934991"
3,132324791,"rs6773176"
3,132339878,"rs6806351"
3,132382022,"rs12488933"
3,132395103,"rs62292885"
3,132408339,"rs7610894"
3,132522668,"rs2305624"
3,132718122,"rs66564593"
3,132784770,"rs79593292"
3,132803807,"rs28558443"
3,132813212,"rs9876533"
3,132854104,"rs4257548"
3,132878931,"rs2712305"
3,132888697,"rs6787546"
3,132919916,"rs76112879"
3,132921246,"rs58801820"
3,132937135,"rs62290413"
3,132978657,"rs202024501"
3,132985121,"rs6773108"
3,133145626,"rs148458211"
3,133222187,"rs201995139"
3,133290041,"rs1949220"
3,133302417,"rs201317998"
3,133417523,"rs142660264"
3,133431642,"rs141240543"
3,133440047,"rs6782406"
3,133503184,"rs13093666"
3,133504828,"rs56131984"
3,133526876,"rs9878526"
3,133557022,"rs62280432"
3,133616120,"rs200441967"
3,133631377,"rs6767770"
3,133664884,"rs6798570"
3,133692631,"rs200792827"
3,133721311,"rs34762878"
3,133740890,"rs10935085"
3,133838120,"rs139009223"
3,133850932,"rs11925220"
3,133933561,"rs1131597"
3,133954866,"rs9881514"
3,133962550,"rs6804798"
3,133982014,"rs10049385"
3,134061185,"rs9812483"
3,134216210,"rs76313507"
3,134423250,"rs4602357"
3,134438506,"rs13066038"
3,134507316,"rs6766818"
3,134513507,"rs11928499"
3,134670695,"rs7624785"
3,134761571,"rs4955490"
3,134836509,"rs80341091"
3,134861282,"rs4955508"
3,134972363,"rs72294039"
3,134987773,"rs34219096"
3,134991813,"rs36094"
3,135124741,"rs1880531"
3,135153697,"rs2291989"
3,135209874,"rs6439563"
3,135228769,"rs142399134"
3,135265332,"rs66525503"
3,135339450,"rs143444284"
3,135353139,"rs711929"
3,135391891,"rs823976"
3,135399953,"rs139632490"
3,135416597,"rs711956"
3,135483130,"rs711971"
3,135896763,"rs7627556"
3,136014774,"rs7433567"
3,136033476,"rs9862777"
3,136108549,"rs67109185"
3,136186703,"rs13068210"
3,136266123,"rs28812220"
3,136336139,"rs10513002"
3,136374321,"rs35923792"
3,136392815,"rs834304"
3,136464663,"rs144070057"
3,136696697,"rs144743227"
3,136707971,"rs200087924"
3,136719041,"rs34738913"
3,136808457,"rs1971397"
3,136834406,"rs9835096"
3,136846938,"rs9861103"
3,136972736,"rs199773332"
3,137032617,"rs900947"
3,137036646,"rs148514352"
3,137049167,"rs17374749"
3,137053296,"rs9856620"
3,137160687,"rs7626849"
3,137218808,"rs6781448"
3,137261112,"rs9867384"
3,137275940,"rs6771061"
3,137314824,"rs145885473"
3,137352199,"rs11921899"
3,137365529,"rs187107353"
3,137395973,"rs6439712"
3,137424235,"rs7624786"
3,137434540,"rs145225094"
3,137435645,"rs149580583"
3,137455024,"rs7649676"
3,137497073,"rs4621281"
3,137528340,"rs1442593"
3,137609862,"rs9820735"
3,137653289,"rs17203979"
3,137658701,"rs4678369"
3,137661971,"rs55825032"
3,137816294,"rs62282396"
3,137817419,"rs7615738"
3,137861385,"rs2077225"
3,137935991,"rs111287961"
3,137980351,"rs6765357"
3,138043281,"rs12492420"
3,138052594,"rs3050060"
3,138274746,"rs2291093"
3,138354905,"rs7639809"
3,138371820,"rs201159177"
3,138522577,"rs60513493"
3,138637574,"rs2607796"
3,138830166,"rs2881900"
3,138913265,"rs4894369"
3,138973069,"rs360711"
3,138979083,"rs191708"
3,139115285,"rs199908441"
3,139116206,"rs1092309"
3,139130690,"rs68088905"
3,139139057,"rs13320905"
3,139170060,"rs147834608"
3,139181173,"rs13079289"
3,139196599,"rs142940875"
3,139316015,"rs34763194"
3,139407444,"rs143175493"
3,139439364,"rs75472377"
3,139494057,"rs295469"
3,139530140,"rs4683502"
3,139597196,"rs1846020"
3,139708363,"rs12632145"
3,139732215,"rs60668016"
3,139766220,"rs62270252"
3,139923379,"rs35775465"
3,139931163,"rs4234481"
3,139997061,"rs7433611"
3,140017480,"rs10513095"
3,140023014,"rs17398740"
3,140107892,"rs1878979"
3,140134392,"rs2350275"
3,140403172,"rs13071335"
3,140578933,"rs499781"
3,140590508,"rs347966"
3,140695887,"rs961554"
3,140759122,"rs76061397"
3,140766456,"rs7644487"
3,140793753,"rs9825227"
3,140898292,"rs1160288"
3,141208182,"rs146064828"
3,141226842,"rs967526"
3,141277758,"rs72982597"
3,141321811,"rs6439999"
3,141334847,"rs9829470"
3,141356119,"rs13095453"
3,141456777,"rs1863867"
3,141582608,"rs3821710"
3,141678901,"rs12487674"
3,141689573,"rs78209968"
3,141739210,"rs57365200"
3,141897355,"rs2115935"
3,141917775,"rs34071952"
3,141920109,"rs4683410"
3,141948789,"rs74733987"
3,142088904,"rs113406766"
3,142114057,"rs62284565"
3,142353089,"rs2862745"
3,142385584,"rs11709758"
3,142558584,"rs73240318"
3,142606377,"rs73228762"
3,142729736,"rs2049328"
3,142789123,"rs77947761"
3,142808135,"rs6440110"
3,142818228,"rs7772"
3,142835515,"rs11708801"
3,142894172,"rs73234728"
3,142900986,"rs66564120"
3,142918865,"rs58227155"
3,142980076,"rs201998683"
3,143189706,"rs294465"
3,143395396,"rs148996702"
3,143417782,"rs73144774"
3,143441695,"rs11923950"
3,143470246,"rs7638124"
3,143609309,"rs12636395"
3,143634423,"rs9862546"
3,143817369,"rs4839667"
3,143952114,"rs10513234"
3,144053404,"rs13068298"
3,144178519,"rs7624696"
3,144373678,"rs75040077"
3,144427771,"rs55727934"
3,144560385,"rs2575191"
3,144594019,"rs11714177"
3,144603596,"rs73871257"
3,144612901,"rs61035404"
3,144825174,"rs201688228"
3,144832465,"rs6770146"
3,144937248,"rs10935523"
3,145031803,"rs6440298"
3,145064982,"rs141304410"
3,145163056,"rs6440329"
3,145165636,"rs13100466"
3,145249869,"rs62273442"
3,145258244,"rs2084067"
3,145294018,"rs138421087"
3,145323323,"rs1900068"
3,145327435,"rs2218487"
3,145372205,"rs11922880"
3,145393174,"rs191501"
3,145444455,"rs2375735"
3,145523528,"rs62271812"
3,145528117,"rs12496785"
3,145734240,"rs2459138"
3,145766322,"rs3863994"
3,145775915,"rs12631055"
3,145790997,"rs71621122"
3,145809508,"rs4681268"
3,145876246,"rs6784266"
3,145906838,"rs10935590"
3,145917314,"rs1606514"
3,145937576,"rs578641"
3,145943983,"rs13327796"
3,145974447,"rs586809"
3,146023646,"rs1875657"
3,146112274,"rs12496358"
3,146126724,"rs58874363"
3,146130377,"rs1449451"
3,146185005,"rs73150813"
3,146292227,"rs140544935"
3,146300270,"rs66810063"
3,146312925,"rs4681311"
3,146398774,"rs7646988"
3,146555658,"rs9833135"
3,146573711,"rs342924"
3,146587748,"rs17367161"
3,146635305,"rs201440889"
3,146699907,"rs6440450"
3,146703359,"rs7640577"
3,146723676,"rs9857377"
3,146783303,"rs28493260"
3,146880922,"rs79213992"
3,146959790,"rs13069376"
3,147012151,"rs6798430"
3,147046599,"rs75016611"
3,147093358,"rs9811116"
3,147104221,"rs1818125"
3,147221391,"rs201832153"
3,147267104,"rs34181536"
3,147320590,"rs79303958"
3,147358465,"rs905575"
3,147399058,"rs73004642"
3,147451370,"rs10460854"
3,147561791,"rs4542989"
3,147622900,"rs6805695"
3,147653806,"rs61710497"
3,147684572,"rs113316251"
3,147686693,"rs75368455"
3,147692127,"rs60048842"
3,147729466,"rs62273994"
3,147782956,"rs60060242"
3,148112032,"rs149674154"
3,148150298,"rs56362443"
3,148158912,"rs2319665"
3,148243320,"rs1353355"
3,148358857,"rs62275775"
3,148399515,"rs74283784"
3,148429726,"rs77580389"
3,148469215,"rs13066566"
3,148499166,"rs74408243"
3,148505291,"rs9879122"
3,148560590,"rs144726114"
3,148573945,"rs73001002"
3,148576495,"rs2320002"
3,148577680,"rs3103761"
3,148626002,"rs11718532"
3,148749686,"rs2739505"
3,148769833,"rs2934112"
3,148784540,"rs144977626"
3,148826734,"rs56866847"
3,148835376,"rs9815096"
3,148901622,"rs7648905"
3,148959344,"rs150925187"
3,149011054,"rs3772573"
3,149095971,"rs772812"
3,149131140,"rs199514507"
3,149136205,"rs113716634"
3,149149254,"rs2689226"
3,149296572,"rs2030612"
3,149350477,"rs6781147"
3,149445083,"rs9758243"
3,149455783,"rs12635656"
3,149459592,"rs4681173"
3,149527149,"rs201316901"
3,149587782,"rs76128029"
3,149667479,"rs36185574"
3,149747662,"rs9883415"
3,150003369,"rs4681561"
3,150106391,"rs9834782"
3,150126999,"rs9810967"
3,150132540,"rs6440651"
3,150165058,"rs9828673"
3,150181298,"rs9877830"
3,150295143,"rs9838013"
3,150337773,"rs1597466"
3,150348543,"rs1562789"
3,150379341,"rs2122474"
3,150401773,"rs9289810"
3,150436099,"rs10513372"
3,150624609,"rs17440940"
3,150648666,"rs77057120"
3,150701194,"rs11719012"
3,150719090,"rs58761957"
3,150852295,"rs13062669"
3,150965482,"rs9852383"
3,151015190,"rs3105874"
3,151105956,"rs9850016"
3,151117706,"rs138433943"
3,151221538,"rs28810515"
3,151224380,"rs6778222"
3,151336836,"rs2307020"
3,151392450,"rs111616407"
3,151422422,"rs9822585"
3,151441532,"rs6792496"
3,151447889,"rs9871952"
3,151467008,"rs11922762"
3,151467901,"rs11925669"
3,151505248,"rs9879326"
3,151723976,"rs9823809"
3,151867467,"rs2120979"
3,152011153,"rs1813192"
3,152032456,"rs2723364"
3,152083707,"rs13087268"
3,152112227,"rs473170"
3,152131555,"rs34582980"
3,152163719,"rs3959146"
3,152283441,"rs10513423"
3,152419246,"rs6440804"
3,152479150,"rs111901248"
3,152614857,"rs7653633"
3,152638045,"rs4679988"
3,152799232,"rs11928999"
3,152872748,"rs60489888"
3,152877542,"rs9862363"
3,152969668,"rs1581450"
3,152971360,"rs1403499"
3,152994173,"rs3053075"
3,153005428,"rs62276219"
3,153060159,"rs521627"
3,153112143,"rs200364045"
3,153276467,"rs6782472"
3,153398357,"rs143206248"
3,153414806,"rs7622621"
3,153427592,"rs6440881"
3,153446155,"rs199794902"
3,153462916,"rs1320935"
3,153494542,"rs2862078"
3,153506585,"rs6440889"
3,153551451,"rs1490549"
3,153560199,"rs12629976"
3,153586958,"rs75838187"
3,153743997,"rs534382"
3,153757786,"rs578897"
3,153760633,"rs6794649"
3,153765239,"rs483171"
3,153768522,"rs576729"
3,153800677,"rs192028831"
3,153899767,"rs10935959"
3,153930684,"rs9877651"
3,154088185,"rs2695847"
3,154089849,"rs1727907"
